customer_id,frequency,monetary_total,monetary_avg,monetary_min,monetary_max,monetary_std,recency_days,first_purchase_days,customer_tenure_days,avg_days_between_purchases,is_one_time_buyer,unique_service_count,unique_service_category,unique_location,favorite_category,pct_spent_cosmetic,pct_spent_diagnostic,pct_spent_maintenance,pct_spent_repair,total_offer_received,total_opens,open_rate,total_clicks,click_rate,total_redemptions,redemption_rate,favorite_offer_type,redemptions_bundle,redemptions_credit,redemptions_discount,redemptions_free_service,redemptions_points,redemptions_referral,cluster
04KNUO893T,6,870.72,145.12,87.54,170.0,31.52,60,939,879,146.5,0,2,2,2,Cosmetic,0.899,0.0,0.0,0.101,3,1,0.333,1,0.333,1,0.333,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,5
04KUNR4NUE,7,795.52,113.65,50.3,157.55,42.58,241,814,573,81.9,0,5,3,2,Cosmetic,0.552,0.0,0.181,0.267,10,5,0.5,1,0.1,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,3
04KUSYCT0Y,3,174.4,58.13,41.58,84.77,23.29,282,935,653,217.7,0,3,1,3,Maintenance,0.0,0.0,1.0,0.0,9,2,0.222,1,0.111,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
04KVTC3Q23,7,741.32,105.9,72.35,198.8,44.39,81,1039,958,136.9,0,4,2,4,Repair,0.0,0.0,0.387,0.613,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04L0V00IHC,7,498.26,71.18,64.86,75.86,3.62,220,722,502,71.7,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,2,2,1.0,1,0.5,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
04L4HHARKT,2,303.22,151.61,136.93,166.29,20.76,763,979,216,108.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,7,5,0.714,2,0.286,1,0.143,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,6
04L53QFK9Q,10,1044.49,104.45,26.52,166.73,47.92,70,786,716,71.6,0,7,4,4,Cosmetic,0.58,0.076,0.233,0.111,3,2,0.667,1,0.333,1,0.333,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,5
04L79YZGYP,5,592.82,118.56,29.82,161.2,51.11,714,1078,364,72.8,0,3,3,3,Cosmetic,0.733,0.0,0.05,0.217,7,1,0.143,1,0.143,1,0.143,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,2
04L8QZSFAT,5,446.72,89.34,29.2,157.01,58.42,233,986,753,150.6,0,4,3,2,Cosmetic,0.673,0.169,0.158,0.0,5,3,0.6,2,0.4,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
04LCNHEYUS,1,152.61,152.61,152.61,152.61,0.0,33,33,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,2,2,1.0,1,0.5,1,0.5,Credit,0.0,1.0,0.0,0.0,0.0,0.0,5
04LD84LRZO,4,602.39,150.6,132.67,169.22,16.4,604,1035,431,107.8,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,3,2,0.667,1,0.333,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
04LE2MK4X3,1,54.78,54.78,54.78,54.78,0.0,108,108,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,10,1,0.1,1,0.1,1,0.1,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,7
04LE6TP1SL,7,831.65,118.81,41.65,165.74,44.29,25,1006,981,140.1,0,3,2,2,Cosmetic,0.726,0.0,0.274,0.0,8,3,0.375,2,0.25,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
04LG81DKMV,2,190.99,95.5,37.0,153.99,82.72,184,645,461,230.5,0,2,2,2,Maintenance,0.806,0.0,0.194,0.0,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04LH49MKLE,2,290.24,145.12,137.05,153.19,11.41,540,873,333,166.5,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,2,2,1.0,1,0.5,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
04LLIPC6QY,3,363.46,121.15,82.88,146.92,33.8,189,926,737,245.7,0,2,2,1,Cosmetic,0.772,0.0,0.0,0.228,4,3,0.75,2,0.5,1,0.25,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,5
04LNIWMS7D,6,621.96,103.66,73.75,139.65,27.11,108,1076,968,161.3,0,6,4,1,Repair,0.225,0.12,0.33,0.325,10,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04LNKL4D38,2,98.61,49.3,45.64,52.97,5.18,576,972,396,198.0,0,1,1,1,Maintenance,0.0,0.0,1.0,0.0,8,2,0.25,1,0.125,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
04LNW98G5M,2,119.23,59.62,45.36,73.87,20.16,419,810,391,195.5,0,2,2,2,Maintenance,0.0,0.62,0.38,0.0,10,4,0.4,1,0.1,1,0.1,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,7
04LRD5N4NT,1,75.15,75.15,75.15,75.15,0.0,341,341,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,3,2,0.667,2,0.667,1,0.333,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,5
04LRPKGLZ9,4,372.11,93.03,77.7,114.81,15.62,2,785,783,195.8,0,2,1,2,Repair,0.0,0.0,0.0,1.0,7,4,0.571,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04LUQGIGQB,5,337.51,67.5,48.66,96.64,19.15,98,738,640,128.0,0,3,2,1,Maintenance,0.0,0.416,0.584,0.0,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04LW91QKY5,6,652.63,108.77,44.79,185.13,63.14,97,924,827,137.8,0,4,1,3,Maintenance,0.0,0.0,1.0,0.0,9,5,0.556,2,0.222,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
04LXLB4XPY,7,919.33,131.33,47.74,169.38,49.0,75,1094,1019,145.6,0,4,3,2,Cosmetic,0.689,0.083,0.228,0.0,5,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04LYQXVQMU,7,652.66,93.24,40.29,192.09,46.64,410,904,494,70.6,0,4,2,4,Repair,0.0,0.0,0.479,0.521,6,3,0.5,1,0.167,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
04LZ8ZS7W9,5,629.93,125.99,68.99,204.11,55.76,88,1020,932,186.4,0,3,2,1,Repair,0.0,0.0,0.324,0.676,3,2,0.667,2,0.667,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,8
04M0DEVDX4,5,430.18,86.04,65.02,148.14,35.19,60,627,567,113.4,0,2,2,1,Diagnostic,0.344,0.656,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04M0H2NWVR,5,600.56,120.11,82.8,146.8,27.19,256,849,593,118.6,0,4,3,2,Repair,0.235,0.0,0.169,0.596,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04M0HDVMWC,4,346.54,86.64,57.42,127.29,29.57,97,493,396,99.0,0,3,2,3,Repair,0.0,0.0,0.166,0.834,4,4,1.0,1,0.25,1,0.25,Points,0.0,0.0,0.0,0.0,1.0,0.0,2
04M22CR4AZ,3,194.86,64.95,61.24,70.77,5.1,93,239,146,48.7,0,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04M248QV4U,7,1085.27,155.04,129.53,170.55,13.8,162,1054,892,127.4,0,1,1,3,Cosmetic,1.0,0.0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04M3WAZVHI,5,351.81,70.36,61.49,79.5,7.05,204,1078,874,174.8,0,2,2,2,Diagnostic,0.0,0.802,0.0,0.198,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04M4HQTW4A,3,198.44,66.15,34.22,127.07,52.78,344,844,500,166.7,0,3,2,1,Maintenance,0.0,0.0,0.36,0.64,5,3,0.6,2,0.4,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
04M6MK0H2E,4,497.66,124.42,39.21,169.06,58.39,555,966,411,102.8,0,2,2,2,Cosmetic,0.921,0.0,0.079,0.0,7,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04MEC3DS2T,3,257.2,85.73,38.36,138.65,50.37,268,709,441,147.0,0,3,2,1,Maintenance,0.0,0.0,0.461,0.539,5,2,0.4,1,0.2,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,7
04MECEM3OZ,1,158.85,158.85,158.85,158.85,0.0,600,600,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,8,3,0.375,1,0.125,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,6
04MEFND5LT,6,854.78,142.46,103.33,204.73,34.03,206,1061,855,142.5,0,4,3,2,Repair,0.169,0.0,0.36,0.471,9,7,0.778,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,3
04MEP80S0H,1,102.89,102.89,102.89,102.89,0.0,1049,1049,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,4,1,0.25,1,0.25,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
04MFSX6F5C,2,192.23,96.12,63.54,128.69,46.07,520,1056,536,268.0,0,2,2,1,Diagnostic,0.0,0.331,0.0,0.669,10,3,0.3,1,0.1,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,9
04MG6CO6R2,2,110.62,55.31,33.31,77.31,31.11,531,1026,495,247.5,0,2,2,2,Repair,0.0,0.0,0.301,0.699,9,5,0.556,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
04MIIW2AFQ,6,403.82,67.3,28.14,172.44,54.39,52,906,854,142.3,0,4,1,3,Maintenance,0.0,0.0,1.0,0.0,9,3,0.333,2,0.222,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
04MMZANG1K,6,540.5,90.08,43.09,131.8,31.75,204,1089,885,147.5,0,4,3,2,Repair,0.0,0.133,0.08,0.787,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
04MPM0W8CT,4,407.62,101.9,70.39,163.87,43.71,173,677,504,126.0,0,3,2,2,Maintenance,0.0,0.349,0.651,0.0,4,3,0.75,3,0.75,1,0.25,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,5
04MUHXYKBN,6,415.76,69.29,64.88,73.75,2.91,33,879,846,141.0,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04MVS4WVU0,2,248.38,124.19,84.55,163.83,56.06,8,933,925,462.5,0,2,2,1,Cosmetic,0.66,0.0,0.0,0.34,10,4,0.4,2,0.2,1,0.1,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
04MYPY2AMF,5,490.06,98.01,34.17,135.13,47.15,440,1047,607,121.4,0,4,4,1,Repair,0.274,0.124,0.07,0.532,8,1,0.125,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04MYYYM2UH,2,183.84,91.92,34.43,149.41,81.3,23,952,929,464.5,0,2,2,1,Maintenance,0.0,0.0,0.187,0.813,8,2,0.25,2,0.25,1,0.125,Discount,0.0,0.0,0.0,1.0,0.0,0.0,2
04N0ODKV1S,2,190.14,95.07,76.82,113.32,25.81,156,1014,858,429.0,0,2,2,2,Diagnostic,0.0,0.404,0.596,0.0,6,4,0.667,2,0.333,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
04N0TGBIPC,17,1262.74,74.28,32.41,142.78,22.06,58,1072,1014,59.6,0,6,3,4,Diagnostic,0.0,0.653,0.166,0.18,10,2,0.2,1,0.1,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,0
04N383SC67,2,342.58,171.29,170.69,171.89,0.85,284,492,208,104.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,10,6,0.6,3,0.3,1,0.1,Credit,0.0,0.0,1.0,0.0,0.0,0.0,1
04N3X8326E,3,329.13,109.71,76.95,130.01,28.64,259,1078,819,273.0,0,2,1,1,Repair,0.0,0.0,0.0,1.0,9,3,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04N3ZOO5T1,2,143.47,71.74,60.54,82.93,15.83,316,556,240,120.0,0,2,2,1,Repair,0.0,0.422,0.0,0.578,10,7,0.7,2,0.2,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
04N74JNNKR,4,192.8,48.2,27.55,73.11,18.93,335,981,646,161.5,0,3,2,2,Maintenance,0.0,0.379,0.621,0.0,9,4,0.444,1,0.111,1,0.111,Discount,0.0,0.0,1.0,0.0,0.0,0.0,7
04N7P5704X,3,206.21,68.74,59.89,79.88,10.19,188,388,200,66.7,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,4,3,0.75,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04N8BKW6ND,7,757.3,108.19,80.19,150.19,31.55,74,1095,1021,145.9,0,4,3,3,Repair,0.371,0.0,0.11,0.519,10,5,0.5,2,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
04N8MY9CFE,7,556.34,79.48,46.83,128.62,27.58,4,960,956,136.6,0,4,3,5,Diagnostic,0.231,0.502,0.267,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04NAI00A0E,15,1172.08,78.14,34.06,199.92,41.75,1,1057,1056,70.4,0,6,3,4,Diagnostic,0.126,0.587,0.286,0.0,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
04NAXA5RRG,2,195.71,97.85,62.82,132.89,49.55,15,765,750,375.0,0,2,2,1,Repair,0.0,0.321,0.0,0.679,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04NEK6I6SU,1,31.04,31.04,31.04,31.04,0.0,496,496,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,4,0.444,3,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
04NFLK723I,5,529.85,105.97,30.78,204.2,67.29,115,843,728,145.6,0,5,2,2,Maintenance,0.0,0.0,0.608,0.392,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
04NHE6KAPB,6,347.96,57.99,30.67,110.97,29.76,269,801,532,88.7,0,4,3,2,Maintenance,0.0,0.371,0.31,0.319,6,2,0.333,1,0.167,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
04NMQV0UOG,7,462.7,66.1,32.22,78.97,15.76,231,1052,821,117.3,0,2,2,4,Diagnostic,0.0,0.93,0.07,0.0,7,5,0.714,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04NPKASVBJ,1,122.11,122.11,122.11,122.11,0.0,155,155,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,9,3,0.333,1,0.111,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,1
04NQR22GUJ,18,1893.71,105.21,33.57,166.29,38.12,56,1053,997,55.4,0,6,3,4,Repair,0.16,0.0,0.083,0.757,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
04NTI8GMZC,5,345.2,69.04,59.78,79.88,9.36,442,895,453,90.6,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04NUF5LDXP,4,450.89,112.72,70.73,151.52,43.24,87,1074,987,246.8,0,3,3,1,Diagnostic,0.336,0.335,0.0,0.329,9,3,0.333,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,3
04NXXA3SY3,2,311.08,155.54,153.92,157.16,2.29,290,485,195,97.5,0,2,2,2,Maintenance,0.505,0.0,0.495,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04NY19I2AO,2,334.59,167.3,152.73,181.86,20.6,591,795,204,102.0,0,2,2,1,Cosmetic,0.456,0.0,0.544,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
04NY99NNKK,4,443.18,110.8,63.93,130.29,31.52,169,987,818,204.5,0,2,2,2,Repair,0.0,0.144,0.0,0.856,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04NZ3V2E7I,1,45.2,45.2,45.2,45.2,0.0,338,338,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,3,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04NZ7VT6VO,17,1631.18,95.95,44.6,159.51,30.2,116,1080,964,56.7,0,6,3,5,Repair,0.079,0.0,0.173,0.748,7,2,0.286,1,0.143,1,0.143,Discount,0.0,0.0,1.0,0.0,0.0,0.0,0
04O12DVXFS,7,1112.96,158.99,136.62,193.33,18.99,190,822,632,90.3,0,2,2,2,Cosmetic,0.826,0.0,0.174,0.0,3,1,0.333,1,0.333,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
04O2T3RF3A,4,341.54,85.38,43.65,130.7,35.95,308,424,116,29.0,0,3,2,2,Repair,0.0,0.0,0.128,0.872,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04O7J44QHK,2,77.5,38.75,26.01,51.49,18.02,2,732,730,365.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04O8O1CT3V,6,553.74,92.29,42.97,200.57,58.84,156,1012,856,142.7,0,6,2,4,Maintenance,0.0,0.0,0.872,0.128,6,4,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
04O9L3RYHA,4,368.42,92.1,29.92,143.09,46.98,243,642,399,99.8,0,4,3,1,Maintenance,0.388,0.0,0.365,0.247,7,3,0.429,2,0.286,1,0.143,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
04OAXLW5M4,17,1352.09,79.53,50.45,183.47,33.28,52,1092,1040,61.2,0,5,3,4,Diagnostic,0.102,0.556,0.342,0.0,7,3,0.429,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,0
04OBG0261B,6,800.58,133.43,88.66,160.63,25.67,20,850,830,138.3,0,4,3,3,Repair,0.365,0.0,0.192,0.443,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04OF3DIQ7E,5,360.29,72.06,62.61,87.19,9.15,180,1010,830,166.0,0,2,2,4,Diagnostic,0.0,0.758,0.242,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04OHEZ5978,1,77.15,77.15,77.15,77.15,0.0,827,827,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,7,4,0.571,2,0.286,1,0.143,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,9
04OHWO8WQ2,6,522.86,87.14,26.97,201.62,74.03,83,1006,923,153.8,0,4,2,3,Maintenance,0.0,0.135,0.865,0.0,6,1,0.167,1,0.167,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,4
04OI9UTURU,4,601.4,150.35,134.42,157.01,10.66,273,877,604,151.0,0,2,2,1,Cosmetic,0.739,0.0,0.261,0.0,5,3,0.6,2,0.4,1,0.2,Points,0.0,0.0,0.0,0.0,1.0,0.0,2
04OJ5RR63V,3,321.52,107.17,71.1,159.8,46.61,238,951,713,237.7,0,2,2,3,Repair,0.497,0.0,0.0,0.503,9,5,0.556,1,0.111,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04ONGC2WV0,2,211.23,105.62,60.35,150.88,64.01,216,756,540,270.0,0,2,2,1,Cosmetic,0.714,0.286,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
04OOEJ3AC7,1,49.76,49.76,49.76,49.76,0.0,505,505,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
04OQ4B79J9,1,78.98,78.98,78.98,78.98,0.0,445,445,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,7,4,0.571,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
04OQH3DOPZ,14,1994.62,142.47,73.21,170.75,30.02,194,932,738,52.7,0,5,4,6,Cosmetic,0.775,0.037,0.078,0.11,3,2,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
04OV5AX00B,5,765.98,153.2,128.14,172.21,21.08,68,1002,934,186.8,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,7,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04OW0I10IX,2,128.01,64.0,31.31,96.7,46.24,696,1047,351,175.5,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,6,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
04OZOGBKXT,2,280.05,140.02,125.31,154.74,20.81,838,1021,183,91.5,0,2,2,2,Cosmetic,0.553,0.0,0.0,0.447,9,5,0.556,3,0.333,1,0.111,Discount,0.0,0.0,1.0,0.0,0.0,0.0,6
04P1B72J0M,2,140.09,70.04,38.34,101.75,44.84,210,779,569,284.5,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,5,2,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04P2QZB46J,7,517.37,73.91,42.79,110.59,21.81,563,1048,485,69.3,0,4,3,2,Maintenance,0.0,0.425,0.362,0.214,7,4,0.571,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,3
04P7ZCODUW,3,233.13,77.71,62.14,105.66,24.26,134,1029,895,298.3,0,2,2,2,Diagnostic,0.0,0.547,0.453,0.0,3,1,0.333,1,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
04P81LCC8F,18,2317.84,128.77,31.0,177.03,49.31,26,976,950,52.8,0,7,3,7,Cosmetic,0.686,0.0,0.276,0.039,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
04PABLV5FT,7,538.19,76.88,26.58,136.17,45.03,21,975,954,136.3,0,5,2,5,Maintenance,0.0,0.0,0.357,0.643,6,3,0.5,2,0.333,2,0.333,Discount,0.0,0.0,1.0,1.0,0.0,0.0,5
04PCTTG22W,2,269.64,134.82,132.5,137.14,3.28,2,709,707,353.5,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,10,6,0.6,2,0.2,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,1
04PDHZBGAH,2,125.42,62.71,47.26,78.16,21.85,226,1045,819,409.5,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04PG6KE7GR,1,158.74,158.74,158.74,158.74,0.0,184,184,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04PGP3HZCS,3,386.77,128.92,81.01,164.79,43.17,144,821,677,225.7,0,2,2,2,Cosmetic,0.791,0.0,0.209,0.0,7,1,0.143,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04PGZH87P5,6,1002.81,167.14,133.15,202.52,24.57,63,757,694,115.7,0,2,2,3,Cosmetic,0.612,0.0,0.388,0.0,6,2,0.333,1,0.167,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04PMJURSM8,4,250.96,62.74,26.05,113.1,38.31,431,826,395,98.8,0,4,3,3,Maintenance,0.0,0.281,0.268,0.451,5,2,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
04PQAKK62U,2,131.34,65.67,33.11,98.23,46.05,631,849,218,109.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,10,3,0.3,1,0.1,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,9
04PR0YP746,11,889.49,80.86,26.61,180.3,50.81,0,1067,1067,97.0,0,8,3,3,Maintenance,0.18,0.0,0.735,0.086,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
04PW1V1221,17,1589.59,93.51,37.83,200.49,46.2,49,1071,1022,60.1,0,7,4,5,Maintenance,0.091,0.133,0.45,0.326,10,3,0.3,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,0
04PXTAKW4P,3,224.92,74.97,70.28,78.85,4.34,129,789,660,220.0,0,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,10,3,0.3,1,0.1,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
04PYGHCM1H,2,130.76,65.38,61.44,69.32,5.57,437,462,25,12.5,0,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
04PZZHMS66,8,579.9,72.49,61.08,88.93,10.53,155,1033,878,109.8,0,3,3,4,Diagnostic,0.0,0.704,0.153,0.142,9,4,0.444,1,0.111,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,3
04Q2QHEBMC,18,2157.53,119.86,27.4,197.38,52.66,293,1034,741,41.2,0,9,4,6,Maintenance,0.481,0.035,0.314,0.17,4,2,0.5,2,0.5,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,0
04Q3GTC8K2,2,261.26,130.63,93.76,167.5,52.14,38,280,242,121.0,0,2,2,2,Cosmetic,0.641,0.0,0.359,0.0,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04Q3QTMAYM,3,385.61,128.54,76.23,160.42,45.66,462,973,511,170.3,0,3,2,2,Repair,0.416,0.0,0.0,0.584,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
04Q50PQ37V,2,105.04,52.52,27.94,77.1,34.76,336,742,406,203.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,6,1,0.167,1,0.167,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,7
